logFile;data_file;p;epsilon;nb_runs;elapsed_time;best;worst;mean;median;std_dev;nb_best_found;cpu_total;cpu_mean;T0_best;Tf_best;T0_mean;Tf_mean;solution_file
cinquanteSommets_A5.0_P5_EPS1.0.log;data/cinquanteSommets.txt;5;1.0;50;0.37239623069763184;278.0;305.0;291.14;291.0;6.404749513176188;1;0.3645298480987549;0.0072905969619750976;9.344237692276723;0.09344237692276723;11.216714721565133;0.11216714721565132;data_2026-04-15_13-24-00/solutions/cinquanteSommets_A5.0_P5_EPS1.0.sol
dixSeptSommets_A5.0_P5_EPS0.0.log;data/dixSeptSommets.txt;5;0.0;50;0.18728017807006836;94.0;96.0;94.16;94.0;0.46773444410699716;44;0.1846776008605957;0.003693552017211914;8.029211044256487;0.08029211044256487;6.319033997498885;0.06319033997498885;data_2026-04-15_13-24-00/solutions/dixSeptSommets_A5.0_P5_EPS0.0.sol
dixSeptSommets_A5.0_P5_EPS0.5.log;data/dixSeptSommets.txt;5;0.5;50;0.11706829071044922;81.0;82.0;81.12;81.0;0.32826072265931594;44;0.11449933052062988;0.0022899866104125976;6.722130176586826;0.06722130176586825;8.420653098948213;0.08420653098948214;data_2026-04-15_13-24-00/solutions/dixSeptSommets_A5.0_P5_EPS0.5.sol
dixSeptSommets_A5.0_P5_EPS1.0.log;data/dixSeptSommets.txt;5;1.0;50;0.11554360389709473;74.0;77.0;75.36;75.0;0.8514093957572194;6;0.11293268203735352;0.00225865364074707;12.132625196766467;0.12132625196766468;9.621159020177801;0.09621159020177801;data_2026-04-15_13-24-00/solutions/dixSeptSommets_A5.0_P5_EPS1.0.sol
dixSommets_A5.0_P5_EPS0.0.log;data/dixSommets.txt;5;0.0;50;0.4267387390136719;25.0;28.0;26.46;27.0;0.7879189847507244;6;0.42526936531066895;0.008505387306213379;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/dixSommets_A5.0_P5_EPS0.0.sol
dixSommets_A5.0_P5_EPS0.5.log;data/dixSommets.txt;5;0.5;50;0.08582592010498047;21.0;22.0;21.04;21.0;0.19794866372215741;48;0.08389043807983398;0.0016778087615966796;6.840062284947999;0.06840062284948;5.655353605123323;0.05655353605123323;data_2026-04-15_13-24-00/solutions/dixSommets_A5.0_P5_EPS0.5.sol
dixSommets_A5.0_P5_EPS1.0.log;data/dixSommets.txt;5;1.0;50;0.05697894096374512;17.0;19.0;17.78;18.0;0.6157789160643515;16;0.05554556846618652;0.0011109113693237305;6.649849206946108;0.06649849206946108;6.417486750389241;0.06417486750389241;data_2026-04-15_13-24-00/solutions/dixSommets_A5.0_P5_EPS1.0.sol
milleSommets_A5.0_P5_EPS0.0.log;data/milleSommets.txt;5;0.0;50;40.466007709503174;7903.0;8110.0;8011.86;8009.5;48.06118973957754;1;40.29797554016113;0.8059595108032227;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/milleSommets_A5.0_P5_EPS0.0.sol
milleSommets_A5.0_P5_EPS0.5.log;data/milleSommets.txt;5;0.5;50;8.553045988082886;5857.0;6205.0;6017.3;6017.0;65.10000156744724;1;8.39072299003601;0.1678144598007202;11.101699837090363;0.11101699837090363;11.674413088175719;0.1167441308817572;data_2026-04-15_13-24-00/solutions/milleSommets_A5.0_P5_EPS0.5.sol
milleSommets_A5.0_P5_EPS1.0.log;data/milleSommets.txt;5;1.0;50;7.942967176437378;5146.0;5620.0;5359.96;5364.0;103.76011580878783;1;7.783177137374878;0.15566354274749755;12.3828713779231;0.123828713779231;11.627551504399213;0.11627551504399214;data_2026-04-15_13-24-00/solutions/milleSommets_A5.0_P5_EPS1.0.sol
quatreSommets_A5.0_P5_EPS0.0.log;data/quatreSommets.txt;5;0.0;50;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing
quatreSommets_A5.0_P5_EPS0.5.log;data/quatreSommets.txt;5;0.5;50;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing
quatreSommets_A5.0_P5_EPS1.0.log;data/quatreSommets.txt;5;1.0;50;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing;missing
quinzeSommets_A5.0_P5_EPS0.0.log;data/quinzeSommets.txt;5;0.0;50;0.6030111312866211;76.0;79.0;77.64;78.0;0.9638358739104572;8;0.6007566452026367;0.012015132904052735;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/quinzeSommets_A5.0_P5_EPS0.0.sol
quinzeSommets_A5.0_P5_EPS0.5.log;data/quinzeSommets.txt;5;0.5;50;0.1077888011932373;61.0;65.0;62.86;63.0;1.0692358514950988;6;0.1055305004119873;0.0021106100082397463;6.654229871772817;0.06654229871772818;7.371713523689348;0.07371713523689348;data_2026-04-15_13-24-00/solutions/quinzeSommets_A5.0_P5_EPS0.5.sol
quinzeSommets_A5.0_P5_EPS1.0.log;data/quinzeSommets.txt;5;1.0;50;0.09604167938232422;58.0;61.0;59.38;59.0;0.8780776777502463;7;0.09378719329833984;0.0018757438659667968;6.099710715791749;0.06099710715791749;8.3994701812609;0.08399470181260901;data_2026-04-15_13-24-00/solutions/quinzeSommets_A5.0_P5_EPS1.0.sol
trenteSommets_A5.0_P5_EPS0.0.log;data/trenteSommets.txt;5;0.0;50;1.1742231845855713;322.0;334.0;326.9;326.5;2.358224859888454;1;1.1684129238128662;0.023368258476257325;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/trenteSommets_A5.0_P5_EPS0.0.sol
trenteSommets_A5.0_P5_EPS0.5.log;data/trenteSommets.txt;5;0.5;50;0.27870631217956543;286.0;296.0;289.68;290.0;1.9106575425486272;2;0.2728569507598877;0.005457139015197754;11.727971797449356;0.11727971797449356;11.220152202224591;0.11220152202224591;data_2026-04-15_13-24-00/solutions/trenteSommets_A5.0_P5_EPS0.5.sol
trenteSommets_A5.0_P5_EPS1.0.log;data/trenteSommets.txt;5;1.0;50;0.2526886463165283;252.0;263.0;257.12;257.0;2.5526296964790913;1;0.24692845344543457;0.0049385690689086915;6.985743124688271;0.0698574312468827;13.262078922745909;0.1326207892274591;data_2026-04-15_13-24-00/solutions/trenteSommets_A5.0_P5_EPS1.0.sol
vingtCinqSommets_A5.0_P5_EPS0.0.log;data/vingtCinqSommets.txt;5;0.0;50;0.9834423065185547;246.0;248.0;246.62;247.0;0.6353530273696311;23;0.9788424968719482;0.019576849937438964;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/vingtCinqSommets_A5.0_P5_EPS0.0.sol
vingtCinqSommets_A5.0_P5_EPS0.5.log;data/vingtCinqSommets.txt;5;0.5;50;0.22109103202819824;212.0;214.0;212.54;212.0;0.6131218209678553;26;0.2165391445159912;0.004330782890319824;7.0868969303551035;0.07086896930355104;10.862557142719265;0.10862557142719265;data_2026-04-15_13-24-00/solutions/vingtCinqSommets_A5.0_P5_EPS0.5.sol
vingtCinqSommets_A5.0_P5_EPS1.0.log;data/vingtCinqSommets.txt;5;1.0;50;0.20356130599975586;196.0;199.0;196.58;196.0;0.7583548251421142;28;0.1989903450012207;0.003979806900024414;14.363526018347919;0.1436352601834792;12.660732962020223;0.12660732962020224;data_2026-04-15_13-24-00/solutions/vingtCinqSommets_A5.0_P5_EPS1.0.sol
vingtDeuxSommets_A5.0_P5_EPS0.0.log;data/vingtDeuxSommets.txt;5;0.0;50;0.26314210891723633;172.0;173.0;172.06;172.0;0.23989793748209523;47;0.2594451904296875;0.00518890380859375;7.095581853063871;0.07095581853063872;6.174767955054605;0.06174767955054605;data_2026-04-15_13-24-00/solutions/vingtDeuxSommets_A5.0_P5_EPS0.0.sol
vingtDeuxSommets_A5.0_P5_EPS0.5.log;data/vingtDeuxSommets.txt;5;0.5;50;0.18558788299560547;150.0;156.0;152.34;153.0;1.3792929274058636;4;0.1818525791168213;0.0036370515823364257;10.990149336324494;0.10990149336324495;9.056626912218084;0.09056626912218084;data_2026-04-15_13-24-00/solutions/vingtDeuxSommets_A5.0_P5_EPS0.5.sol
vingtDeuxSommets_A5.0_P5_EPS1.0.log;data/vingtDeuxSommets.txt;5;1.0;50;0.16538691520690918;136.0;141.0;138.32;139.0;1.2361890087305105;5;0.16166210174560547;0.0032332420349121095;5.8603186154859515;0.058603186154859516;11.46352481003833;0.1146352481003833;data_2026-04-15_13-24-00/solutions/vingtDeuxSommets_A5.0_P5_EPS1.0.sol
vingtEtunSommets_A5.0_P5_EPS0.0.log;data/vingtEtunSommets.txt;5;0.0;50;0.24160218238830566;167.0;167.0;167.0;167.0;0.0;50;0.23801255226135254;0.0047602510452270505;5.42487698461393;0.0542487698461393;6.2476216069043975;0.06247621606904397;data_2026-04-15_13-24-00/solutions/vingtEtunSommets_A5.0_P5_EPS0.0.sol
vingtEtunSommets_A5.0_P5_EPS0.5.log;data/vingtEtunSommets.txt;5;0.5;50;0.17188239097595215;144.0;146.0;144.46;144.0;0.6764251772429551;32;0.1682586669921875;0.00336517333984375;10.61901723547774;0.1061901723547774;9.941732501213297;0.09941732501213298;data_2026-04-15_13-24-00/solutions/vingtEtunSommets_A5.0_P5_EPS0.5.sol
vingtEtunSommets_A5.0_P5_EPS1.0.log;data/vingtEtunSommets.txt;5;1.0;50;0.16300439834594727;132.0;134.0;132.68;133.0;0.6527805519311921;21;0.1593940258026123;0.003187880516052246;10.01168324172506;0.1001168324172506;10.902942117706198;0.10902942117706198;data_2026-04-15_13-24-00/solutions/vingtEtunSommets_A5.0_P5_EPS1.0.sol
vingtQuatreSommets_A5.0_P5_EPS0.0.log;data/vingtQuatreSommets.txt;5;0.0;50;0.35933780670166016;209.0;209.0;209.0;209.0;0.0;50;0.35517168045043945;0.007103433609008789;4.481420117724551;0.04481420117724551;4.489387086822728;0.04489387086822728;data_2026-04-15_13-24-00/solutions/vingtQuatreSommets_A5.0_P5_EPS0.0.sol
vingtQuatreSommets_A5.0_P5_EPS0.5.log;data/vingtQuatreSommets.txt;5;0.5;50;0.20146465301513672;175.0;176.0;175.24;175.0;0.43141911058689997;38;0.19723153114318848;0.003944630622863769;10.217637868411975;0.10217637868411976;11.030861680020369;0.1103086168002037;data_2026-04-15_13-24-00/solutions/vingtQuatreSommets_A5.0_P5_EPS0.5.sol
vingtQuatreSommets_A5.0_P5_EPS1.0.log;data/vingtQuatreSommets.txt;5;1.0;50;0.18334174156188965;159.0;161.0;160.02;160.0;0.47337261502231115;5;0.17922234535217285;0.003584446907043457;7.095581853063871;0.07095581853063872;12.164140732476561;0.1216414073247656;data_2026-04-15_13-24-00/solutions/vingtQuatreSommets_A5.0_P5_EPS1.0.sol
vingtSommets_A5.0_P5_EPS0.0.log;data/vingtSommets.txt;5;0.0;50;0.8070888519287109;80.0;90.0;84.4;84.0;2.5152595516655727;3;0.804476261138916;0.01608952522277832;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/vingtSommets_A5.0_P5_EPS0.0.sol
vingtSommets_A5.0_P5_EPS0.5.log;data/vingtSommets.txt;5;0.5;50;0.13563084602355957;62.0;68.0;64.54;64.5;1.4172407800269609;3;0.13302850723266602;0.0026605701446533203;8.178591714847306;0.08178591714847305;7.750657667190924;0.07750657667190924;data_2026-04-15_13-24-00/solutions/vingtSommets_A5.0_P5_EPS0.5.sol
vingtSommets_A5.0_P5_EPS1.0.log;data/vingtSommets.txt;5;1.0;50;0.12130427360534668;52.0;61.0;56.64;56.0;2.327826348807849;1;0.11873650550842285;0.002374730110168457;11.483639051669162;0.11483639051669162;8.425682681843762;0.08425682681843763;data_2026-04-15_13-24-00/solutions/vingtSommets_A5.0_P5_EPS1.0.sol
vingtTroisSommets_A5.0_P5_EPS0.0.log;data/vingtTroisSommets.txt;5;0.0;50;0.2983372211456299;186.0;187.0;186.1;186.0;0.30304576336566325;45;0.29428744316101074;0.005885748863220215;4.481420117724551;0.04481420117724551;5.086858733069251;0.05086858733069251;data_2026-04-15_13-24-00/solutions/vingtTroisSommets_A5.0_P5_EPS0.0.sol
vingtTroisSommets_A5.0_P5_EPS0.5.log;data/vingtTroisSommets.txt;5;0.5;50;0.1968846321105957;164.0;169.0;165.52;165.0;0.9739463170891035;2;0.19295072555541992;0.0038590145111083982;16.212196308238816;0.16212196308238816;9.51508140404134;0.0951508140404134;data_2026-04-15_13-24-00/solutions/vingtTroisSommets_A5.0_P5_EPS0.5.sol
vingtTroisSommets_A5.0_P5_EPS1.0.log;data/vingtTroisSommets.txt;5;1.0;50;0.1711597442626953;136.0;140.0;138.08;138.0;1.006914867811777;4;0.16728711128234863;0.0033457422256469725;7.869810938443114;0.07869810938443114;11.90280823111029;0.1190280823111029;data_2026-04-15_13-24-00/solutions/vingtTroisSommets_A5.0_P5_EPS1.0.sol
zdixMilleSommets_A5.0_P5_EPS0.0.log;data/zdixMilleSommets.txt;5;0.0;50;752.3107173442841;7997149.0;8003707.0;8000457.66;8000405.5;1102.6974090467281;1;520.9483706951141;10.418967413902283;1.0;0.01;1.0;0.01;data_2026-04-15_13-24-00/solutions/zdixMilleSommets_A5.0_P5_EPS0.0.sol
