logFile;data_file;p;epsilon;nb_runs;elapsed_time;best;worst;mean;median;std_dev;nb_best_found;cpu_total;cpu_mean;T0_best;Tf_best;T0_mean;Tf_mean;solution_file
cinquanteSommets_A5.0_P4_EPS0.5.log;data/cinquanteSommets.txt;4;0.5;50;0.3989839553833008;264.0;298.0;282.02;283.0;7.69439233919013;1;0.39045190811157227;0.007809038162231445;13.953512639278715;0.13953512639278715;12.861878662749692;0.12861878662749693;data_2026-04-15_13-23-46/solutions/cinquanteSommets_A5.0_P4_EPS0.5.sol
cinquanteSommets_A5.0_P4_EPS1.0.log;data/cinquanteSommets.txt;4;1.0;50;0.3671116828918457;201.0;235.0;220.4;219.0;7.49149177264394;1;0.35942602157592773;0.007188520431518555;10.97947928842515;0.10979479288425151;12.669552693340519;0.1266955269334052;data_2026-04-15_13-23-46/solutions/cinquanteSommets_A5.0_P4_EPS1.0.sol
dixSeptSommets_A5.0_P4_EPS0.0.log;data/dixSeptSommets.txt;4;0.0;50;0.16263222694396973;87.0;88.0;87.58;88.0;0.4985693819032899;21;0.1600785255432129;0.003201570510864258;6.094731360105389;0.0609473136010539;6.595228704402758;0.06595228704402759;data_2026-04-15_13-23-46/solutions/dixSeptSommets_A5.0_P4_EPS0.0.sol
dixSeptSommets_A5.0_P4_EPS0.5.log;data/dixSeptSommets.txt;4;0.5;50;0.12030601501464844;74.0;76.0;75.18;75.0;0.5225526045191966;3;0.1177215576171875;0.00235443115234375;9.630285784897438;0.09630285784897438;10.007455493850765;0.10007455493850766;data_2026-04-15_13-23-46/solutions/dixSeptSommets_A5.0_P4_EPS0.5.sol
dixSeptSommets_A5.0_P4_EPS1.0.log;data/dixSeptSommets.txt;4;1.0;50;0.10826635360717773;60.0;61.0;60.3;60.0;0.4629100498862757;35;0.10569286346435547;0.0021138572692871093;12.233065726761613;0.12233065726761613;10.34169859538735;0.1034169859538735;data_2026-04-15_13-23-46/solutions/dixSeptSommets_A5.0_P4_EPS1.0.sol
dixSommets_A5.0_P4_EPS0.0.log;data/dixSommets.txt;4;0.0;50;0.08598208427429199;21.0;21.0;21.0;21.0;0.0;50;0.08457732200622559;0.0016915464401245116;5.254078758711541;0.05254078758711542;5.483926460819236;0.05483926460819237;data_2026-04-15_13-23-46/solutions/dixSommets_A5.0_P4_EPS0.0.sol
dixSommets_A5.0_P4_EPS0.5.log;data/dixSommets.txt;4;0.5;50;0.06188559532165527;17.0;18.0;17.46;17.0;0.5034574339058885;27;0.060477256774902344;0.0012095451354980468;7.6447754949418805;0.0764477549494188;6.4677744559159125;0.06467774455915913;data_2026-04-15_13-23-46/solutions/dixSommets_A5.0_P4_EPS0.5.sol
dixSommets_A5.0_P4_EPS1.0.log;data/dixSommets.txt;4;1.0;50;0.05609416961669922;13.0;16.0;14.1;14.0;1.0350983390135313;17;0.054682016372680664;0.0010936403274536134;6.54976786436665;0.0654976786436665;7.570347356550491;0.07570347356550491;data_2026-04-15_13-23-46/solutions/dixSommets_A5.0_P4_EPS1.0.sol
milleSommets_A5.0_P4_EPS0.0.log;data/milleSommets.txt;4;0.0;50;37.39104342460632;7431.0;7596.0;7513.1;7519.5;41.4853059798876;1;37.22128081321716;0.7444256162643432;1.0;0.01;1.0;0.01;data_2026-04-15_13-23-46/solutions/milleSommets_A5.0_P4_EPS0.0.sol
milleSommets_A5.0_P4_EPS0.5.log;data/milleSommets.txt;4;0.5;50;8.232869863510132;4909.0;5226.0;5099.26;5101.5;52.910324597186055;1;8.073482275009155;0.1614696455001831;12.101578061092756;0.12101578061092756;12.796997695773094;0.12796997695773094;data_2026-04-15_13-23-46/solutions/milleSommets_A5.0_P4_EPS0.5.sol
milleSommets_A5.0_P4_EPS1.0.log;data/milleSommets.txt;4;1.0;50;7.737394094467163;3672.0;3974.0;3775.48;3774.0;69.0761898196477;1;7.57974910736084;0.15159498214721678;12.933071746589103;0.12933071746589103;12.906519970040922;0.12906519970040922;data_2026-04-15_13-23-46/solutions/milleSommets_A5.0_P4_EPS1.0.sol
quatreSommets_A5.0_P4_EPS0.0.log;data/quatreSommets.txt;4;0.0;50;0.19546866416931152;4.0;4.0;4.0;4.0;0.0;50;0.1946558952331543;0.003893117904663086;1.0;0.01;1.0;0.01;data_2026-04-15_13-23-46/solutions/quatreSommets_A5.0_P4_EPS0.0.sol
quatreSommets_A5.0_P4_EPS0.5.log;data/quatreSommets.txt;4;0.5;50;0.024262666702270508;2.0;2.0;2.0;2.0;0.0;50;0.02339625358581543;0.00046792507171630857;4.481420117724551;0.04481420117724551;4.481420117724551;0.04481420117724551;data_2026-04-15_13-23-46/solutions/quatreSommets_A5.0_P4_EPS0.5.sol
quatreSommets_A5.0_P4_EPS1.0.log;data/quatreSommets.txt;4;1.0;50;0.023960590362548828;2.0;2.0;2.0;2.0;0.0;50;0.02311420440673828;0.00046228408813476563;4.481420117724551;0.04481420117724551;4.481420117724551;0.04481420117724551;data_2026-04-15_13-23-46/solutions/quatreSommets_A5.0_P4_EPS1.0.sol
quinzeSommets_A5.0_P4_EPS0.0.log;data/quinzeSommets.txt;4;0.0;50;0.1835794448852539;70.0;70.0;70.0;70.0;0.0;50;0.18118929862976074;0.003623785972595215;4.86554184210094;0.04865541842100941;4.784065186627363;0.047840651866273634;data_2026-04-15_13-23-46/solutions/quinzeSommets_A5.0_P4_EPS0.0.sol
quinzeSommets_A5.0_P4_EPS0.5.log;data/quinzeSommets.txt;4;0.5;50;0.10065293312072754;58.0;61.0;59.24;59.0;0.7708992893275453;9;0.09840083122253418;0.0019680166244506834;10.999849379869351;0.10999849379869352;8.666031554619043;0.08666031554619043;data_2026-04-15_13-23-46/solutions/quinzeSommets_A5.0_P4_EPS0.5.sol
quinzeSommets_A5.0_P4_EPS1.0.log;data/quinzeSommets.txt;4;1.0;50;0.08997607231140137;43.0;47.0;44.3;44.0;1.2163847404233143;14;0.08776187896728516;0.0017552375793457031;7.323296289940119;0.07323296289940119;9.576987208325267;0.09576987208325267;data_2026-04-15_13-23-46/solutions/quinzeSommets_A5.0_P4_EPS1.0.sol
trenteSommets_A5.0_P4_EPS0.0.log;data/trenteSommets.txt;4;0.0;50;0.3718278408050537;296.0;297.0;296.04;296.0;0.19794866372215741;48;0.3660287857055664;0.007320575714111328;7.002218933944611;0.07002218933944611;6.396883991336662;0.06396883991336663;data_2026-04-15_13-23-46/solutions/trenteSommets_A5.0_P4_EPS0.0.sol
trenteSommets_A5.0_P4_EPS0.5.log;data/trenteSommets.txt;4;0.5;50;0.25723767280578613;250.0;261.0;255.78;256.0;2.2972032685730834;1;0.25154542922973633;0.0050309085845947265;14.3024046310358;0.143024046310358;12.742799567749362;0.12742799567749363;data_2026-04-15_13-23-46/solutions/trenteSommets_A5.0_P4_EPS0.5.sol
trenteSommets_A5.0_P4_EPS1.0.log;data/trenteSommets.txt;4;1.0;50;0.25058984756469727;193.0;207.0;199.5;199.0;3.3335033970222954;2;0.24488186836242676;0.004897637367248535;15.87169625027445;0.1587169625027445;15.800706525920669;0.15800706525920669;data_2026-04-15_13-23-46/solutions/trenteSommets_A5.0_P4_EPS1.0.sol
vingtCinqSommets_A5.0_P4_EPS0.0.log;data/vingtCinqSommets.txt;4;0.0;50;0.29107069969177246;227.0;227.0;227.0;227.0;0.0;50;0.2864491939544678;0.005728983879089355;4.979355686360612;0.04979355686360612;6.3855321322621785;0.06385532132262178;data_2026-04-15_13-23-46/solutions/vingtCinqSommets_A5.0_P4_EPS0.0.sol
vingtCinqSommets_A5.0_P4_EPS0.5.log;data/vingtCinqSommets.txt;4;0.5;50;0.2088027000427246;196.0;198.0;196.28;196.0;0.49651849134236475;37;0.20428133010864258;0.004085626602172852;7.944335663238976;0.07944335663238976;12.548987916622808;0.12548987916622809;data_2026-04-15_13-23-46/solutions/vingtCinqSommets_A5.0_P4_EPS0.5.sol
vingtCinqSommets_A5.0_P4_EPS1.0.log;data/vingtCinqSommets.txt;4;1.0;50;0.19871234893798828;152.0;153.0;152.02;152.0;0.1414213562373095;49;0.19421696662902832;0.0038843393325805665;11.889481944983501;0.11889481944983502;12.84686345586173;0.1284686345586173;data_2026-04-15_13-23-46/solutions/vingtCinqSommets_A5.0_P4_EPS1.0.sol
vingtDeuxSommets_A5.0_P4_EPS0.0.log;data/vingtDeuxSommets.txt;4;0.0;50;0.2484302520751953;162.0;162.0;162.0;162.0;0.0;50;0.24471735954284668;0.004894347190856934;5.676465482451097;0.05676465482451097;5.602184783123767;0.05602184783123767;data_2026-04-15_13-23-46/solutions/vingtDeuxSommets_A5.0_P4_EPS0.0.sol
vingtDeuxSommets_A5.0_P4_EPS0.5.log;data/vingtDeuxSommets.txt;4;0.5;50;0.16843414306640625;135.0;141.0;137.92;138.0;1.468582545816731;2;0.16476869583129883;0.0032953739166259764;8.754402090438656;0.08754402090438657;11.036031892782997;0.11036031892782998;data_2026-04-15_13-23-46/solutions/vingtDeuxSommets_A5.0_P4_EPS0.5.sol
vingtDeuxSommets_A5.0_P4_EPS1.0.log;data/vingtDeuxSommets.txt;4;1.0;50;0.16514849662780762;106.0;112.0;109.18;109.0;1.6865615304276234;4;0.16146063804626465;0.003229212760925293;11.016824456072854;0.11016824456072855;11.337977600152266;0.11337977600152266;data_2026-04-15_13-23-46/solutions/vingtDeuxSommets_A5.0_P4_EPS1.0.sol
vingtEtunSommets_A5.0_P4_EPS0.0.log;data/vingtEtunSommets.txt;4;0.0;50;0.2267310619354248;159.0;159.0;159.0;159.0;0.0;50;0.22314810752868652;0.004462962150573731;5.515593991045601;0.05515593991045601;6.142532092846422;0.06142532092846423;data_2026-04-15_13-23-46/solutions/vingtEtunSommets_A5.0_P4_EPS0.0.sol
vingtEtunSommets_A5.0_P4_EPS0.5.log;data/vingtEtunSommets.txt;4;0.5;50;0.16994786262512207;141.0;142.0;141.06;141.0;0.23989793748209523;47;0.16639065742492676;0.0033278131484985353;6.597646284427811;0.06597646284427812;10.278961902990963;0.10278961902990962;data_2026-04-15_13-23-46/solutions/vingtEtunSommets_A5.0_P4_EPS0.5.sol
vingtEtunSommets_A5.0_P4_EPS1.0.log;data/vingtEtunSommets.txt;4;1.0;50;0.15816330909729004;107.0;108.0;107.02;107.0;0.1414213562373095;49;0.15462684631347656;0.0030925369262695315;8.148036577681001;0.08148036577681002;12.220902120437627;0.12220902120437628;data_2026-04-15_13-23-46/solutions/vingtEtunSommets_A5.0_P4_EPS1.0.sol
vingtQuatreSommets_A5.0_P4_EPS0.0.log;data/vingtQuatreSommets.txt;4;0.0;50;0.9183218479156494;197.0;199.0;197.86;198.0;0.6064281507654607;13;0.9142196178436279;0.01828439235687256;1.0;0.01;1.0;0.01;data_2026-04-15_13-23-46/solutions/vingtQuatreSommets_A5.0_P4_EPS0.0.sol
vingtQuatreSommets_A5.0_P4_EPS0.5.log;data/vingtQuatreSommets.txt;4;0.5;50;0.19431567192077637;170.0;171.0;170.42;170.0;0.4985693819032899;29;0.19022107124328613;0.0038044214248657226;10.77674837833761;0.1077674837833761;11.165347422110257;0.11165347422110257;data_2026-04-15_13-23-46/solutions/vingtQuatreSommets_A5.0_P4_EPS0.5.sol
vingtQuatreSommets_A5.0_P4_EPS1.0.log;data/vingtQuatreSommets.txt;4;1.0;50;0.18168902397155762;131.0;132.0;131.08;131.0;0.27404751561786966;46;0.17755389213562012;0.003551077842712402;14.004437867889221;0.14004437867889222;11.884648968379317;0.11884648968379316;data_2026-04-15_13-23-46/solutions/vingtQuatreSommets_A5.0_P4_EPS1.0.sol
vingtSommets_A5.0_P4_EPS0.0.log;data/vingtSommets.txt;4;0.0;50;0.7715315818786621;73.0;85.0;78.8;79.0;2.5071326821120348;1;0.7689769268035889;0.015379538536071777;1.0;0.01;1.0;0.01;data_2026-04-15_13-23-46/solutions/vingtSommets_A5.0_P4_EPS0.0.sol
vingtSommets_A5.0_P4_EPS0.5.log;data/vingtSommets.txt;4;0.5;50;0.12246370315551758;52.0;59.0;55.5;55.5;1.6690459207925603;2;0.11991763114929199;0.00239835262298584;8.388299194715184;0.08388299194715185;8.644570699228133;0.08644570699228132;data_2026-04-15_13-23-46/solutions/vingtSommets_A5.0_P4_EPS0.5.sol
vingtSommets_A5.0_P4_EPS1.0.log;data/vingtSommets.txt;4;1.0;50;0.1168363094329834;41.0;50.0;45.0;45.0;2.347382389307855;2;0.11422920227050781;0.002284584045410156;6.565801567828992;0.06565801567828992;9.276549974456602;0.09276549974456602;data_2026-04-15_13-23-46/solutions/vingtSommets_A5.0_P4_EPS1.0.sol
vingtTroisSommets_A5.0_P4_EPS0.0.log;data/vingtTroisSommets.txt;4;0.0;50;0.29528212547302246;176.0;176.0;176.0;176.0;0.0;50;0.2914276123046875;0.00582855224609375;4.481420117724551;0.04481420117724551;4.775893023124654;0.04775893023124654;data_2026-04-15_13-23-46/solutions/vingtTroisSommets_A5.0_P4_EPS0.0.sol
vingtTroisSommets_A5.0_P4_EPS0.5.log;data/vingtTroisSommets.txt;4;0.5;50;0.18274164199829102;149.0;152.0;150.14;150.0;0.8573809193213519;11;0.1788179874420166;0.003576359748840332;20.973046150950896;0.20973046150950897;12.022079921276795;0.12022079921276795;data_2026-04-15_13-23-46/solutions/vingtTroisSommets_A5.0_P4_EPS0.5.sol
vingtTroisSommets_A5.0_P4_EPS1.0.log;data/vingtTroisSommets.txt;4;1.0;50;0.1680457592010498;116.0;117.0;116.16;116.0;0.3703280399090206;42;0.16419124603271484;0.003283824920654297;11.814653037637452;0.11814653037637453;13.359772293908026;0.13359772293908026;data_2026-04-15_13-23-46/solutions/vingtTroisSommets_A5.0_P4_EPS1.0.sol
zdixMilleSommets_A5.0_P4_EPS0.0.log;data/zdixMilleSommets.txt;4;0.0;50;736.1228859424591;7498345.0;7503167.0;7500434.74;7500411.0;1165.7442890046423;1;504.4635055065155;10.08927011013031;1.0;0.01;1.0;0.01;data_2026-04-15_13-23-46/solutions/zdixMilleSommets_A5.0_P4_EPS0.0.sol
