logFile;data_file;p;epsilon;nb_runs;elapsed_time;best;worst;mean;median;std_dev;nb_best_found;cpu_total;cpu_mean;T0_best;Tf_best;T0_mean;Tf_mean;solution_file
quatreSommets_A5.0_P2_EPS0.0.log;data/quatreSommets.txt;2;0.0;50;0.19070005416870117;2.0;3.0;2.68;3.0;0.4712120714991612;16;0.18987679481506348;0.0037975358963012696;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/quatreSommets_A5.0_P2_EPS0.0.sol
quatreSommets_A5.0_P2_EPS0.5.log;data/quatreSommets.txt;2;0.5;50;0.023066282272338867;1.0;1.0;1.0;1.0;0.0;50;0.02221369743347168;0.0004442739486694336;6.014537526419791;0.060145375264197914;5.147366339064418;0.05147366339064418;data_2026-04-15_13-22-45/solutions/quatreSommets_A5.0_P2_EPS0.5.sol
quatreSommets_A5.0_P2_EPS1.0.log;data/quatreSommets.txt;2;1.0;50;0.019756793975830078;0.0;0.0;0.0;0.0;0.0;50;0.0188753604888916;0.00037750720977783206;5.778673309697447;0.05778673309697447;6.499015094955367;0.06499015094955368;data_2026-04-15_13-22-45/solutions/quatreSommets_A5.0_P2_EPS1.0.sol
quinzeSommets_A5.0_P2_EPS0.0.log;data/quinzeSommets.txt;2;0.0;50;0.11487650871276855;43.0;44.0;43.12;43.0;0.32826072265931594;44;0.11264801025390625;0.002252960205078125;5.805476061597713;0.058054760615977134;5.436627291582688;0.05436627291582688;data_2026-04-15_13-22-45/solutions/quinzeSommets_A5.0_P2_EPS0.0.sol
quinzeSommets_A5.0_P2_EPS0.5.log;data/quinzeSommets.txt;2;0.5;50;0.08824324607849121;25.0;31.0;25.8;25.0;1.124858267715973;26;0.08612680435180664;0.0017225360870361328;5.761825865645851;0.05761825865645851;11.777303108558018;0.11777303108558018;data_2026-04-15_13-22-45/solutions/quinzeSommets_A5.0_P2_EPS0.5.sol
quinzeSommets_A5.0_P2_EPS1.0.log;data/quinzeSommets.txt;2;1.0;50;0.08241963386535645;0.0;0.0;0.0;0.0;0.0;50;0.08034968376159668;0.0016069936752319337;42.66311952073772;0.42663119520737725;13.458326353262025;0.13458326353262026;data_2026-04-15_13-22-45/solutions/quinzeSommets_A5.0_P2_EPS1.0.sol
trenteSommets_A5.0_P2_EPS0.0.log;data/trenteSommets.txt;2;0.0;50;1.0850129127502441;197.0;212.0;204.86;205.0;3.023783276976452;1;1.079488754272461;0.02158977508544922;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/trenteSommets_A5.0_P2_EPS0.0.sol
trenteSommets_A5.0_P2_EPS0.5.log;data/trenteSommets.txt;2;0.5;50;0.23375511169433594;135.0;147.0;140.72;141.0;2.5954434169544602;2;0.22825860977172852;0.004565172195434571;24.55818224513054;0.2455818224513054;16.949298892612166;0.16949298892612166;data_2026-04-15_13-22-45/solutions/trenteSommets_A5.0_P2_EPS0.5.sol
trenteSommets_A5.0_P2_EPS1.0.log;data/trenteSommets.txt;2;1.0;50;0.22667956352233887;0.0;0.0;0.0;0.0;0.0;50;0.22124981880187988;0.004424996376037597;31.459569226426343;0.3145956922642634;22.303180542952543;0.22303180542952544;data_2026-04-15_13-22-45/solutions/trenteSommets_A5.0_P2_EPS1.0.sol
vingtCinqSommets_A5.0_P2_EPS0.0.log;data/vingtCinqSommets.txt;2;0.0;50;0.3031139373779297;152.0;152.0;152.0;152.0;0.0;50;0.29855966567993164;0.005971193313598633;5.660741201336275;0.056607412013362744;6.13717783646417;0.06137177836464171;data_2026-04-15_13-22-45/solutions/vingtCinqSommets_A5.0_P2_EPS0.0.sol
vingtCinqSommets_A5.0_P2_EPS0.5.log;data/vingtCinqSommets.txt;2;0.5;50;0.19497346878051758;110.0;112.0;110.62;110.0;0.7795864942652716;28;0.19056177139282227;0.003811235427856445;38.27132780536766;0.3827132780536766;22.907424015633048;0.2290742401563305;data_2026-04-15_13-22-45/solutions/vingtCinqSommets_A5.0_P2_EPS0.5.sol
vingtCinqSommets_A5.0_P2_EPS1.0.log;data/vingtCinqSommets.txt;2;1.0;50;0.17427921295166016;0.0;0.0;0.0;0.0;0.0;50;0.16994142532348633;0.0033988285064697264;46.337884017271854;0.4633788401727186;19.09799695675986;0.1909799695675986;data_2026-04-15_13-22-45/solutions/vingtCinqSommets_A5.0_P2_EPS1.0.sol
vingtDeuxSommets_A5.0_P2_EPS0.0.log;data/vingtDeuxSommets.txt;2;0.0;50;0.8416256904602051;108.0;115.0;111.18;111.0;2.007028466491226;2;0.8376617431640625;0.01675323486328125;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/vingtDeuxSommets_A5.0_P2_EPS0.0.sol
vingtDeuxSommets_A5.0_P2_EPS0.5.log;data/vingtDeuxSommets.txt;2;0.5;50;0.15702533721923828;72.0;77.0;74.64;74.5;1.102131515542052;1;0.1534862518310547;0.003069725036621094;11.375912606531552;0.11375912606531552;16.862038521206053;0.16862038521206052;data_2026-04-15_13-22-45/solutions/vingtDeuxSommets_A5.0_P2_EPS0.5.sol
vingtDeuxSommets_A5.0_P2_EPS1.0.log;data/vingtDeuxSommets.txt;2;1.0;50;0.1432349681854248;0.0;0.0;0.0;0.0;0.0;50;0.1398317813873291;0.002796635627746582;16.401997630871858;0.1640199763087186;18.33655922114643;0.1833655922114643;data_2026-04-15_13-22-45/solutions/vingtDeuxSommets_A5.0_P2_EPS1.0.sol
vingtEtunSommets_A5.0_P2_EPS0.0.log;data/vingtEtunSommets.txt;2;0.0;50;0.2331089973449707;107.0;107.0;107.0;107.0;0.0;50;0.22955870628356934;0.0045911741256713864;4.481420117724551;0.04481420117724551;4.858458586990968;0.048584585869909686;data_2026-04-15_13-22-45/solutions/vingtEtunSommets_A5.0_P2_EPS0.0.sol
vingtEtunSommets_A5.0_P2_EPS0.5.log;data/vingtEtunSommets.txt;2;0.5;50;0.14941644668579102;77.0;79.0;77.46;77.0;0.542481072744215;28;0.14598488807678223;0.0029196977615356446;13.630986191412175;0.13630986191412175;14.57182931175839;0.1457182931175839;data_2026-04-15_13-22-45/solutions/vingtEtunSommets_A5.0_P2_EPS0.5.sol
vingtEtunSommets_A5.0_P2_EPS1.0.log;data/vingtEtunSommets.txt;2;1.0;50;0.1370556354522705;0.0;0.0;0.0;0.0;0.0;50;0.13374543190002441;0.002674908638000488;8.491111802004411;0.08491111802004411;18.08585056925788;0.1808585056925788;data_2026-04-15_13-22-45/solutions/vingtEtunSommets_A5.0_P2_EPS1.0.sol
vingtQuatreSommets_A5.0_P2_EPS0.0.log;data/vingtQuatreSommets.txt;2;0.0;50;0.89723801612854;131.0;133.0;131.96;132.0;0.6688399948982643;12;0.8931646347045898;0.017863292694091797;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/vingtQuatreSommets_A5.0_P2_EPS0.0.sol
vingtQuatreSommets_A5.0_P2_EPS0.5.log;data/vingtQuatreSommets.txt;2;0.5;50;0.18010187149047852;89.0;91.0;89.7;90.0;0.5439837932759934;17;0.17610549926757812;0.0035221099853515623;28.501831948728142;0.28501831948728146;16.670044563313215;0.16670044563313216;data_2026-04-15_13-22-45/solutions/vingtQuatreSommets_A5.0_P2_EPS0.5.sol
vingtQuatreSommets_A5.0_P2_EPS1.0.log;data/vingtQuatreSommets.txt;2;1.0;50;0.15909147262573242;0.0;0.0;0.0;0.0;0.0;50;0.15522217750549316;0.003104443550109863;13.175375146110179;0.1317537514611018;16.87919920913435;0.1687919920913435;data_2026-04-15_13-22-45/solutions/vingtQuatreSommets_A5.0_P2_EPS1.0.sol
vingtSommets_A5.0_P2_EPS0.0.log;data/vingtSommets.txt;2;0.0;50;0.7663557529449463;47.0;59.0;53.02;54.0;2.945006150161625;3;0.7638158798217773;0.015276317596435546;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/vingtSommets_A5.0_P2_EPS0.0.sol
vingtSommets_A5.0_P2_EPS0.5.log;data/vingtSommets.txt;2;0.5;50;0.11375594139099121;23.0;34.0;27.6;28.0;3.0033994345183768;6;0.1112983226776123;0.002225966453552246;9.573942978775175;0.09573942978775175;12.801698526264586;0.12801698526264585;data_2026-04-15_13-22-45/solutions/vingtSommets_A5.0_P2_EPS0.5.sol
vingtSommets_A5.0_P2_EPS1.0.log;data/vingtSommets.txt;2;1.0;50;0.10122036933898926;0.0;0.0;0.0;0.0;0.0;50;0.09884929656982422;0.0019769859313964844;24.64781064748503;0.2464781064748503;14.376714160256379;0.1437671416025638;data_2026-04-15_13-22-45/solutions/vingtSommets_A5.0_P2_EPS1.0.sol
vingtTroisSommets_A5.0_P2_EPS0.0.log;data/vingtTroisSommets.txt;2;0.0;50;0.20981121063232422;116.0;116.0;116.0;116.0;0.0;50;0.20608878135681152;0.00412177562713623;4.817526626553891;0.04817526626553892;5.251521500008832;0.05251521500008832;data_2026-04-15_13-22-45/solutions/vingtTroisSommets_A5.0_P2_EPS0.0.sol
vingtTroisSommets_A5.0_P2_EPS0.5.log;data/vingtTroisSommets.txt;2;0.5;50;0.16278862953186035;69.0;73.0;70.54;71.0;0.7615773105863908;3;0.15909242630004883;0.0031818485260009764;8.962840235449102;0.08962840235449102;16.59965947385408;0.16599659473854078;data_2026-04-15_13-22-45/solutions/vingtTroisSommets_A5.0_P2_EPS0.5.sol
vingtTroisSommets_A5.0_P2_EPS1.0.log;data/vingtTroisSommets.txt;2;1.0;50;0.15027713775634766;0.0;0.0;0.0;0.0;0.0;50;0.14661145210266113;0.0029322290420532226;14.967943193199998;0.14967943193199998;14.652631667353132;0.14652631667353133;data_2026-04-15_13-22-45/solutions/vingtTroisSommets_A5.0_P2_EPS1.0.sol
zdixMilleSommets_A5.0_P2_EPS0.0.log;data/zdixMilleSommets.txt;2;0.0;50;733.5168650150299;4997754.0;5003514.0;5000710.22;5000659.5;1391.738104174864;1;501.12673687934875;10.022534737586975;1.0;0.01;1.0;0.01;data_2026-04-15_13-22-45/solutions/zdixMilleSommets_A5.0_P2_EPS0.0.sol
