logFile;data_file;p;epsilon;nb_runs;elapsed_time;best;worst;mean;median;std_dev;nb_best_found;cpu_total;cpu_mean;T0_best;Tf_best;T0_mean;Tf_mean;solution_file
vingtDeuxSommets_A5.0_P6_EPS1.0.log;data/vingtDeuxSommets.txt;6;1.0;50;0.16431760787963867;142.0;144.0;142.44;142.0;0.6114552731152199;31;0.16060304641723633;0.0032120609283447267;13.34004128066843;0.1334004128066843;10.41882221378125;0.1041882221378125;data_2026-04-15_14-37-57/solutions/vingtDeuxSommets_A5.0_P6_EPS1.0.sol
vingtEtunSommets_A5.0_P6_EPS0.0.log;data/vingtEtunSommets.txt;6;0.0;50;0.2768135070800781;177.0;177.0;177.0;177.0;0.0;50;0.27315211296081543;0.0054630422592163086;4.979355686360612;0.04979355686360612;5.369602713099913;0.05369602713099913;data_2026-04-15_14-37-57/solutions/vingtEtunSommets_A5.0_P6_EPS0.0.sol
vingtEtunSommets_A5.0_P6_EPS0.5.log;data/vingtEtunSommets.txt;6;0.5;50;0.1711883544921875;159.0;160.0;159.02;159.0;0.1414213562373095;49;0.16755199432373047;0.0033510398864746095;7.583941737687701;0.07583941737687702;8.878820490858926;0.08878820490858927;data_2026-04-15_14-37-57/solutions/vingtEtunSommets_A5.0_P6_EPS0.5.sol
vingtEtunSommets_A5.0_P6_EPS1.0.log;data/vingtEtunSommets.txt;6;1.0;50;0.16745376586914062;144.0;147.0;144.36;144.0;0.662709343128183;36;0.16373872756958008;0.0032747745513916015;8.87321183309461;0.0887321183309461;10.303153461685584;0.10303153461685584;data_2026-04-15_14-37-57/solutions/vingtEtunSommets_A5.0_P6_EPS1.0.sol
vingtQuatreSommets_A5.0_P6_EPS0.0.log;data/vingtQuatreSommets.txt;6;0.0;50;0.9789180755615234;219.0;221.0;220.04;220.0;0.4499433070863892;4;0.9745945930480957;0.019491891860961914;1.0;0.01;1.0;0.01;data_2026-04-15_14-37-57/solutions/vingtQuatreSommets_A5.0_P6_EPS0.0.sol
vingtQuatreSommets_A5.0_P6_EPS0.5.log;data/vingtQuatreSommets.txt;6;0.5;50;0.21947169303894043;197.0;198.0;197.38;197.0;0.49031435147801467;31;0.21525359153747559;0.0043050718307495114;9.062427349176314;0.09062427349176315;8.8492983611718;0.08849298361171799;data_2026-04-15_14-37-57/solutions/vingtQuatreSommets_A5.0_P6_EPS0.5.sol
vingtQuatreSommets_A5.0_P6_EPS1.0.log;data/vingtQuatreSommets.txt;6;1.0;50;0.19464874267578125;175.0;176.0;175.42;175.0;0.4985693819032899;29;0.19045376777648926;0.003809075355529785;11.523651731291702;0.11523651731291702;10.101463964954752;0.10101463964954752;data_2026-04-15_14-37-57/solutions/vingtQuatreSommets_A5.0_P6_EPS1.0.sol
vingtSommets_A5.0_P6_EPS0.0.log;data/vingtSommets.txt;6;0.0;50;0.20252299308776855;71.0;78.0;74.12;74.0;1.451810973247143;1;0.19983196258544922;0.003996639251708984;6.402028739606501;0.06402028739606501;6.299628610726639;0.0629962861072664;data_2026-04-15_14-37-57/solutions/vingtSommets_A5.0_P6_EPS0.0.sol
vingtSommets_A5.0_P6_EPS0.5.log;data/vingtSommets.txt;6;0.5;50;0.14264512062072754;65.0;73.0;68.76;69.0;1.720939468157211;2;0.1400134563446045;0.00280026912689209;8.388299194715184;0.08388299194715185;7.144505497491211;0.07144505497491212;data_2026-04-15_14-37-57/solutions/vingtSommets_A5.0_P6_EPS0.5.sol
vingtSommets_A5.0_P6_EPS1.0.log;data/vingtSommets.txt;6;1.0;50;0.12125110626220703;55.0;63.0;57.86;58.0;1.818386815901638;2;0.11853885650634766;0.002370777130126953;6.722130176586826;0.06722130176586825;7.790083445012332;0.07790083445012332;data_2026-04-15_14-37-57/solutions/vingtSommets_A5.0_P6_EPS1.0.sol
vingtTroisSommets_A5.0_P6_EPS0.0.log;data/vingtTroisSommets.txt;6;0.0;50;0.39055848121643066;196.0;196.0;196.0;196.0;0.0;50;0.38660120964050293;0.007732024192810058;4.481420117724551;0.04481420117724551;4.558648009283202;0.04558648009283201;data_2026-04-15_14-37-57/solutions/vingtTroisSommets_A5.0_P6_EPS0.0.sol
vingtTroisSommets_A5.0_P6_EPS0.5.log;data/vingtTroisSommets.txt;6;0.5;50;0.1944739818572998;176.0;177.0;176.18;176.0;0.38808793449160356;41;0.1904277801513672;0.0038085556030273437;9.670432885616137;0.09670432885616137;8.705923591546702;0.08705923591546702;data_2026-04-15_14-37-57/solutions/vingtTroisSommets_A5.0_P6_EPS0.5.sol
vingtTroisSommets_A5.0_P6_EPS1.0.log;data/vingtTroisSommets.txt;6;1.0;50;0.1756591796875;156.0;158.0;156.42;156.0;0.5379477252503637;30;0.1717209815979004;0.003434419631958008;8.019383368559723;0.08019383368559722;10.534175262410006;0.10534175262410006;data_2026-04-15_14-37-57/solutions/vingtTroisSommets_A5.0_P6_EPS1.0.sol
